"Data Source","World Development Indicators",

"Last Updated Date","2019-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Malta","MLT","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","55532261.82157","65362217.5634754","69788027.0207314","80293501.048218","92709061.2625204","112951316.09597","136501281.155369","","198113207.54717","215443745.632425","219380386.675984","209760074.539949","199277894.246448","215932914.046122","225692988.58607","233286745.865362","273911017.936175","307803400.885162","800169333.997256","891488584.632462","991652183.368404","1091978561.51724","1116938071.49478","1445935243.41952","1361504775.21547","1590228278.59306","1549855578.84929","1825380852.55066","2017915210.80829","2203952946.65735","2426109946.42441","2588597717.21407","2693726997.43769","3034644770.55672","3243296063.35896","3619084556.25437","1601518000","1628416000","1725088000","1787109000","1892053000","2044728000","2274699000","2433035000","2659439000","2990539000","",
"Myanmar","MMR","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","1106000000","1473000000","1860000000","2415000000","3097000000","3183000000","3608000000","3711000000","4257000000","4602000000","4602000000","4601000000","4622000000","4375000000","4373000000","3426000000","5313000000","9417000000","10480000000","12563000000","17036000000","20101000000","22644000000","31357000000","49429000000","56653000000","60294000000","75727000000","80094000000","112564000000","170569000000","297104000000","476945000000","","","","","","","2319016951000","3207792069000","3808567913000","4367225513000","5109514526000","5442496330000","",
"Middle East & North Africa (excluding high income)","MNA","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolia","MNG","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6220000000","39883000000","43270000000","63673000000","70865000000","98633000000","79028000000","105955000000","170269000000","204078000000","207304765266.774","329941685940","","","1156311060000","1163779939092.62","1419399772263.79","1090110785967.88","1911620000000","2432797713500","2555354530340.48","3016340000000","2867653246442.81","2723136816358.49","2716445136159.47","3794585315700","",
"Northern Mariana Islands","MNP","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55600154411.42","71389161020.5998","88205697401.77","111523000000","135084806000","129657095000","152789964000","186498451408.002","",
"Mauritania","MRT","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritius","MUS","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","313000000","439800000","660000000","946500000","1072900000","1109500000","1260700000","1601500000","1801100000","1953400000","2436500000","2802700000","2993000000","3502300000","4314600000","5526100000","6685800000","7748700000","9074600000","9609600000","10424500000","11682900000","11319700000","11756400000","14102200000","16000000000","18323000000","20753000000","20348000000","21767800000","26121200000","29380000000","33027600000","35723100000","38550800000","48230000000","52729100000","55483730000","59531400000","65295900000","68396700000","72398900000","36865600000","78815997000","84796480165","",
"Malawi","MWI","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","126429000000","161006000000","193573000000","203591000000","284151957137.533","409457983647.108","485325828116.23","604221317727.491","795784052751.187","880894525803.3",
"Malaysia","MYS","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49168000000","55664000000","47387000000","42388800000","48709000000","62741041000","66859000000","64891000000","72051000000","80593000000","86630341000","95168389525.01","112897300468.54","106504411010.7","109515185225.84","134885000000","151643000000","155952200000","164204890000","165441000000","169343100000","177658767575.11","",
"North America","NAC","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1661000000","2230800000","2455600000","2776100000","3136100000","3610300000","4113900000","5106000000","5501400000","6597700000","7465935000","8057482000","9200602000","8644058989","10362903000","11892909189.3","15742241678","19034825000","21095660000","22148499000","21403212000","27015397102.07","35193123935.27","38726999274.55","46691928468.94","48802917966.72","47464184500","54378485768.42","",
"New Caledonia","NCL","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","23964000000","29046000000","38024000000","48951000000","62352000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nicaragua","NIC","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41097000","1317010000","1779310000","2040350000","2334810000","2931560000","3450370000","4392020000","5413490000","6146890000","6900450000","7015000000","7738933000","9422406000","11252541600","13645000000","16262000000","18984153000","21730272000","22175230000","25585746000","31824606000","37221749960","40784961000","47235725000","54206090000","61474790000","68661649524.68","",
"Netherlands","NLD","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","20470025547.8262","22580103552.6453","25697573637.1846","29214370311.8831","33094191159.4538","35485612898.2489","37813505406.7913","40626942746.5501","40708623185.4464","41643410430.592","41307613070.6853","42237862513.6701","44102899201.8006","47474486207.3503","50759854971.8429","53110436491.1899","54426399117.8513","61251253567.8469","68048881204.8772","68461821201.5193","72455087103.1125","68407367575.5884","68777000000","74024000000","77270000000","81651000000","89012000000","94641000000","102227000000","106031000000","104376000000","106757000000","116979000000","126262000000","133711000000","136843000000","130869000000","134141000000","131564000000","126726000000","130059000000","138586000000","146010000000","155162000000","170514000000","",
"Norway","NOR","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","26248000000","26882000000","30771000000","35033000000","42228000000","48791000000","53215000000","59837000000","79932000000","95817000000","102347000000","110430000000","124253000000","144282000000","149093000000","150009000000","147123000000","145112000000","159754000000","170470000000","168607000000","177380000000","195086000000","226036000000","257839000000","277305000000","280728000000","308382000000","403953000000","408817000000","423253000000","418898000000","486915000000","560860000000","640157000000","660880000000","726961000000","629217000000","695672000000","773760000000","800297000000","771267000000","738395000000","688772000000","681388000000","742782000000","",
"Nepal","NPL","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7235700000","8196000000","9901000000","11691000000","15402000000","19694000000","21705000000","24471000000","25991000000","28808000000","33152000000","38865000000","39331000000","42586900000","48173000000","54104800000","57426995000","71126700000","85155400000","117051300000","159785382000","181254599000","211723000000","259215000000","312439915000","355942929213.07","421058768820.88","553683791681.35","",
"Nauru","NRU","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21630576.4","17318052.84","33826582.17","32762544.1","",
"New Zealand","NZL","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","1926000000","2397000000","2867000000","3186000000","3848000000","4631000000","5002000000","6034000000","7063000000","8814000000","10122000000","10470000000","11975000000","14327000000","17492000000","21686000000","22935000000","","","","","","","","","","","","","36757100000","38131929000","42264145000","45220766000","49390941000","55017000000","56207000000","59711000000","57482457263.3332","53018135627.7777","54494353401.7392","58329235259.5652","61991416453.0421","64934805782.6086","69802985608.6955","73921018826.087","79177781739.1305","",
"OECD members","OED","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","420600000","327400000","334800000","295100000","353800000","394100000","442700000","533600000","368000000","403900000","124700000","135300000","154700000","169600000","185400000","238700000","278200000","437600000","565700000","630300000","573200000","593600000","767000000","766000000","","","","","",
"Other small states","OSS","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","6953000000","10314000000","12172000000","14383000000","16505000000","20352000000","23943000000","31263000000","37652000000","41099000000","46599000000","55701000000","58215000000","69323000000","","88957000000","105517000000","","","","","","","","309427000000","343519000000","386847000000","386016000000","422781000000","459127000000","525782000000","580108000000","624266000000","853270000000","853270000000","1009903000000","1180462000000","1483046000000","1679363000000","","","","","","","",
"Panama","PAN","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Peru","PER","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","45","46","59","79","101","143","244","495","941","1382","2249","3361","7957","24762","40800","61948","373000","7165000","586270000","2946030000","5389050000","8428750000","12787810000","16457700000","19255800000","22304400000","23143800000","22071800000","22769200000","23540700000","24061600000","27404700000","31143600000","35367500000","45485429710.7912","52453527793.1894","58241564148.1695","52613517362.2659","64462196431.8746","75540698795.4591","84078846642.1605","89322593860.3512","95310474821.7897","90176903423.2308","89369346218.8662","90712943994.0359","",
"Philippines","PHL","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","151700000000","182275000000","208705000000","230170000000","271305000000","310517000000","367894000000","412165000000","416585000000","431686000000","459988000000","493613000000","507629000000","550400000000","605030000000","705590000000","859893000000","932922000000","1049224000000","981590000000","1093652000000","1202041000000","1361108000000","1535706000000","1718937000000","1815475000000","1980390000000","2250677000000","",
"Palau","PLW","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32780496","29201964","31120586","35379088","38599924","41364725","47172225","56607190","59546731","56917600","",
"Papua New Guinea","PNG","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","617500000","639400000","772140000","966820000","1139021000","1222038000","1526306000","1679508000","1598200000","1923503000","1847462000","2567517000","2449199000","","","","","","","","","","","","10232100000","9157602680.94","8421550229","9141354768.991","",
"Poland","POL","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","263440000","323720000","366660000","456240000","805840000","","","","","","57372000000","77187000000","93531000000","109245000000","122348000000","121849000000","126949000000","125485000000","136783000000","141655000000","146507000000","163596000000","183859000000","215256000000","233596000000","218599000000","239196000000","261523000000","260130000000","257852000000","266613000000","280865000000","304710000000","334325000000","",
"Pre-demographic dividend","PRE","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People’s Rep.","PRK","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","211989106.253928","261370098.063667","303767919.314452","424477010.404924","577607964.80482","692830279.027544","894344629.443042","1246994742.67016","1579692940.01456","2008160333.59603","2760347562.37468","3316507217.60557","4059716084.23699","5073772208.97637","5273211560.14006","6872377570.05616","8442154407.87702","9889665905.16854","11763150806.5562","14509532027.813","14164363883.0419","15975000249.3989","17620245000","19447723000","20869533000","22869663000","25192930000","26993538000","28023689000","29869257000","30559459000","30372207000","32482799000","35021804000","37429443000","37620416000","33650192000","35443153000","37408328000","35165839000","38737380000","39329499000","41105621000","41776229000","44010996000","",
"Paraguay","PRY","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5482500000000","6319800000000","7043591170761","8693324278161","9246192947203","11452105275921","13252802407652","13924262042898","14958500000000","17558280031540","18351469257783","19562362449873","21816853464466","",
"West Bank and Gaza","PSE","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","238701117.27611","225903317.025001","255105766.656118","337663178.24136","379262190.227094","485764067.576892","549638005.243006","514609980.048756","599539525.866844","726402492.838975","709257637.951528","818625991.196688","925863646.237103","",
"Pacific island small states","PSS","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29464800000","32975809230","44436110344","59786602826","66811007843","70928255030","66745270000","","","","","","","","",
"Romania","ROU","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","821000","918000","1060000","1285000","1508000","1773000","2219000","2353000","2566000","2737000","2964000","3094000","3307000","3435000","3744000","3772000","3879000","4094000","19780000","49636000","135132000","393951000","885323000","1324400000","1834300000","4344200000","6563700000","9402700000","14527000000","19526200000","25108200000","34112900000","42627800000","50109200000","61515800000","74664200000","90613100000","81083300000","87768400000","101097200000","106460900000","111893500000","119575200000","134522700000","128141200000","132456500000","",
"Russian Federation","RUS","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","542270000000","1002739000000","1411181000000","1476735000000","1758548234800","2253382761600","3592171800000","4459700000000","5502900000000","6529200000000","5028000000000","6042500000000","8388430000000","9367400000000","9439600000000","10475712039061.1","8842239882184.92","7862231000000","9449201000000","",
"Rwanda","RWA","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","2106000000","2920000000","3969000000","6129000000","7809000000","7878000000","11254000000","11304000000","","","","","","","","","20870000000","18750000000","22156000000","24590000000","","","","","","","","","","","","","","","","","","","","","","727991056703.2","817615403912.8","986838220029.619","1034980015196.6","",
"South Asia","SAS","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saudi Arabia","SAU","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50106000000","58699000000","70058000000","76548000000","78605000000","81810000000","81987001327.1","87403173603.04","",
"Sudan","SDN","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1399980000","1722950000","","","","","","","","","","8683000000","10024400000","8062200000","15567400000","24133600000","35178000000","41963300000","47257500000","","",
"Senegal","SEN","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","369300000000","401100000000","438900000000","491200000000","537400000000","576200000000","","","","","","","","1084400000000","1194723625296","1286900000000","1375500000000","","1482525347764","1664093594683","1788588381306","1844999136649.5","",
"Singapore","SGP","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","1208000000","1537000000","1933000000","2275000000","2400000000","2735000000","2922000000","3391000000","4396000000","5427000000","6428000000","7140000000","7371000000","6400000000","5208000000","5957000000","7519000000","9618000000","10254000000","11924000000","13675000000","15952000000","18699000000","19626000000","21585000000","22764000000","20131000000","21253000000","24606000000","23466000000","21025000000","21173000000","22563000000","24627000000","27940000000","34961000000","37679000000","36584000000","41807100000","46049300000","50081500000","51077100000","54083600000","55639600000","58662972564.53","66314736600","",
"Solomon Islands","SLB","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2045268113.29","2281950964.22","2498300927.97","2521250768.84","2664438757.88","2614252054.66","2870964783.11","",
"Sierra Leone","SLE","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5231000000","17208000000","34395000000","51633000000","64907000000","59462000000","66428000000","82708000000","75692000000","76015687841","135165472141.11","192576643000","223470239000","267959400000","319268893000","385582000000","470891000000","507466000000","613480000000","698873000000","931291000000","1191240000000","1571220000000","1943990000000","1950200000000","","","","",
"El Salvador","SLV","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1080520000","1177140000","1249850000","1634400000","1532300000","1679100000","1736800000","2132800000","2507200000","2848600000","3068600000","2636200000","2917000000","3112350000","3460800000","3750500000","3775096631.32","3926534495.51","4198368395.51","4434743210.53","",
"San Marino","SMR","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","258000000000","","","","","","","219893842","218588056.7","219607106.68","243187948.24","261954241.12","281683061.34","288742756.29","250698816.01","221250805.7","210474053.4","225023055","215717269","","228869712.08","221391819.61","","",
"Somalia","SOM","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","112036656.859033","",
"Serbia","SRB","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","537557900000","615073342602.01","610573800000","657568772000","688308042800","706861000000","","","","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73535189875.95","95683960956.79","129926714610.067","145854146263.49","266616587813.695","319776653074.64","411007821804.11","461569905992.6","646952146322.989","726008709287.46","703734000000","","","","","","",
"Suriname","SUR","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","477852968","523999216","712053524","853106588.83","1006746689.045","1206956930.76","1520748750.09","1682481017.33","1831708008.03","1877708897.77","2666689861.53","3212428026","","","","","","",
"Slovak Republic","SVK","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4578006000","4702018000","4986329000","5361836000","5623295000","5835689000","5913279000","6365431000","7303425000","7950472000","9054916000","9428264000","10539960000","11236995000","9913612000","10130155000","10948312000","10884698000","11809634000","12706326000","13884379000","14153740000","15056691000","",
"Slovenia","SVN","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","797279252.211651","1180520781.17176","1662076448.00534","2051487000","2441965000","2739869000","3147431000","3589821000","3788693000","4218839000","4828236000","5293131000","5700871000","6157227000","6575369000","7040909000","7360604000","6524854000","6566341000","6610939000","6477487000","6525278000","6837706000","7184332000","7519228000","7928030000","",
"Sweden","SWE","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","44370000000","45630000000","50030000000","56720000000","75380000000","84550000000","86420000000","88890000000","97980000000","109740000000","117640000000","135550000000","159800000000","198280000000","205270000000","250290000000","274860000000","299110000000","335070000000","326160000000","283840000000","256030000000","261930000000","505788000000","530407000000","558939000000","634472000000","681808000000","714624000000","693336000000","690081000000","720613000000","763611000000","828713000000","883135000000","938028000000","915609000000","886075000000","954164000000","968476000000","960944000000","989214000000","1035534000000","1133373000000","1217268000000","1275356000000","",
"Eswatini","SWZ","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sint Maarten (Dutch part)","SXM","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","369400000","410300000","486600000","550000000","633100000","","","","868300000","786200000","668800000","673500000","763000000","846300000","905900000","916300000","","","","","1380034040.29","1385332000","1610382221","2045990940","2911125583.95","3260005122.99","4155561142.03","4414641167","4494645800","5149874672.89","5428330291.8","6022419277.85","","",
"Syrian Arab Republic","SYR","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","156675594840","154910372234","170592361498","195864804071","211198997840","229089464630","246773948409","291440000000","314027022071.74","359872000000","415629807555","468507361943","498921783147","484332770642.679","",
"Thailand","THA","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","18781000000","22595000000","35134000000","33951000000","37366000000","46842000000","56931000000","69159000000","87071000000","102473000000","106379000000","130224000000","139385000000","144612000000","154325000000","177438000000","230956000000","289330000000","369179000000","436493000000","441390000000","502544000000","591571000000","693415000000","775863000000","758618000000","648258000000","617371000000","657897000000","698603300000","777180201653.27","914844580453.63","1032942517591.98","1223016054875.57","1313608090000","1374438470000","1493400000000","1370973490000","1613942200000","1850017280000","1908089229239.34","2197122174554.72","2091491316326.99","2216595049768.65","2241479885644.64","2289174506903.03","",
"Tajikistan","TJK","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78836000","110417000","137631000","210281000","","461960000","605692000","","","","","","","","","","","","","","",
"Turkmenistan","TKM","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","971622300.04","1412472274.51","1713445671.34","1310100000","908916999","575143356","247512473.78","320597485.11","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","135725767.59","141850517.02","160917411.24","181183972.52","211652969.1","",
"South Asia (IDA & IBRD)","TSA","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","1802100000","2457300000","2458000000","3223400000","5335500000","5847200000","","","","","","","","","","","","","","","","","","","","12168300000","11514400000","15160100000","18424500000","26558600000","35084000000","35601200000","51689400000","32536600000","37074400000","41801300000","43568900000","44641600000","47286600000","42298100000","","","",
